x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.29902615,0.54980425,0.30012408,-0.00004460,0.00025158,0.00009233,127.96285017,9.25102817,59.43186523,9.25102817,107.42168391,64.05170921,59.43186523,64.05170921,138.39674922,0.05237576,0.00149795,0.00143814,0.00149795,0.08515249,-0.00865700,0.00143814,-0.00865700,0.05733161
0.29902583,0.54980684,0.30012499,-0.00001854,0.00026552,0.00009027,128.09074190,9.26041357,59.49124884,9.26041357,107.52834436,64.11568008,59.49124884,64.11568008,138.53512650,0.05239163,0.00152196,0.00141116,0.00152196,0.08559328,-0.00856039,0.00141116,-0.00856039,0.05706037
0.29902577,0.54980956,0.30012588,0.00000692,0.00027904,0.00008818,128.21875868,9.26980878,59.55069145,9.26980878,107.63511127,64.17971642,59.55069145,64.17971642,138.67364374,0.05240743,0.00154633,0.00138425,0.00154633,0.08603108,-0.00845642,0.00138425,-0.00845642,0.05678996
0.29902597,0.54981242,0.30012675,0.00003178,0.00029212,0.00008605,128.34690061,9.27921377,59.61019315,9.27921377,107.74198494,64.24381836,59.61019315,64.24381836,138.81230101,0.05242318,0.00157105,0.00135741,0.00157105,0.08646585,-0.00834512,0.00135741,-0.00834512,0.05652069
0.29902641,0.54981540,0.30012760,0.00005606,0.00030474,0.00008388,128.47516777,9.28862848,59.66975401,9.28862848,107.84896567,64.30798601,59.66975401,64.30798601,138.95109835,0.05243886,0.00159612,0.00133063,0.00159612,0.08689755,-0.00822653,0.00133063,-0.00822653,0.05625284
0.29902709,0.54981851,0.30012843,0.00007973,0.00031688,0.00008167,128.60356024,9.29805286,59.72937410,9.29805286,107.95605375,64.37221950,59.72937410,64.37221950,139.09003584,0.05245448,0.00162154,0.00130394,0.00162154,0.08732614,-0.00810068,0.00130394,-0.00810068,0.05598673
0.29902800,0.54982174,0.30012924,0.00010279,0.00032853,0.00007943,128.73207813,9.30748687,59.78905349,9.30748687,108.06324947,64.43651894,59.78905349,64.43651894,139.22911354,0.05247003,0.00164731,0.00127731,0.00164731,0.08775157,-0.00796763,0.00127731,-0.00796763,0.05572266
0.29902914,0.54982508,0.30013002,0.00012526,0.00033968,0.00007715,128.86072152,9.31693044,59.84879226,9.31693044,108.17055312,64.50088445,59.84879226,64.50088445,139.36833150,0.05248552,0.00167342,0.00125077,0.00167342,0.08817381,-0.00782741,0.00125077,-0.00782741,0.05546093
0.29903050,0.54982853,0.30013078,0.00014712,0.00035031,0.00007484,128.98949049,9.32638352,59.90859049,9.32638352,108.27796497,64.56531615,59.90859049,64.56531615,139.50768977,0.05250094,0.00169988,0.00122431,0.00169988,0.08859285,-0.00768009,0.00122431,-0.00768009,0.05520185
0.29903208,0.54983209,0.30013152,0.00016838,0.00036041,0.00007249,129.11838514,9.33584606,59.96844824,9.33584606,108.38548532,64.62981415,59.96844824,64.62981415,139.64718842,0.05251630,0.00172668,0.00119794,0.00172668,0.08900863,-0.00752571,0.00119794,-0.00752571,0.05494574
0.29903387,0.54983574,0.30013223,0.00018903,0.00036997,0.00007012,129.24740555,9.34531801,60.02836559,9.34531801,108.49311442,64.69437856,60.02836559,64.69437856,139.78682750,0.05253160,0.00175381,0.00117165,0.00175381,0.08942115,-0.00736434,0.00117165,-0.00736434,0.05469289
0.29903586,0.54983948,0.30013292,0.00020909,0.00037898,0.00006772,129.37655181,9.35479931,60.08834262,9.35479931,108.60085255,64.75900950,60.08834262,64.75900950,139.92660705,0.05254683,0.00178127,0.00114545,0.00178127,0.08983038,-0.00719605,0.00114545,-0.00719605,0.05444363
0.29903805,0.54984332,0.30013358,0.00022854,0.00038743,0.00006529,129.50582402,9.36428991,60.14837941,9.36428991,108.70869998,64.82370710,60.14837941,64.82370710,140.06652714,0.05256200,0.00180907,0.00111934,0.00180907,0.09023630,-0.00702090,0.00111934,-0.00702090,0.05419825
0.29904043,0.54984723,0.30013422,0.00024740,0.00039531,0.00006283,129.63522226,9.37378974,60.20847602,9.37378974,108.81665696,64.88847145,60.20847602,64.88847145,140.20658780,0.05257710,0.00183718,0.00109333,0.00183718,0.09063889,-0.00683897,0.00109333,-0.00683897,0.05395708
0.29904299,0.54985122,0.30013484,0.00026566,0.00040263,0.00006035,129.76474662,9.38329874,60.26863253,9.38329874,108.92472376,64.95330268,60.26863253,64.95330268,140.34678910,0.05259213,0.00186562,0.00106741,0.00186562,0.09103814,-0.00665033,0.00106741,-0.00665033,0.05372042
0.29904574,0.54985528,0.30013543,0.00028334,0.00040937,0.00005785,129.89439720,9.39281687,60.32884902,9.39281687,109.03290063,65.01820089,60.32884902,65.01820089,140.48713107,0.05260710,0.00189438,0.00104159,0.00189438,0.09143403,-0.00645507,0.00104159,-0.00645507,0.05348857
0.29904866,0.54985941,0.30013600,0.00030043,0.00041553,0.00005532,130.02417407,9.40234406,60.38912557,9.40234406,109.14118781,65.08316621,60.38912557,65.08316621,140.62761377,0.05262200,0.00192345,0.00101587,0.00192345,0.09182656,-0.00625327,0.00101587,-0.00625327,0.05326185
