x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.42557613,0.31220431,0.29889825,-0.05513250,0.10179709,-0.00100312,98.23258016,74.25773437,9.08028893,74.25773437,125.57164435,-16.57373291,9.08028893,-16.57373291,116.12306954,0.05985327,-0.12613267,-0.25421082,-0.12613267,5.83793547,13.20748231,-0.25421082,13.20748231,35.24600197
0.42502459,0.31321995,0.29888861,-0.05517479,0.10133384,-0.00092556,97.77682234,73.62849733,9.14768267,73.62849733,124.79895344,-16.50384637,9.14768267,-16.50384637,115.87578458,0.06164537,-0.13877456,-0.28036755,-0.13877456,5.71025362,13.07283616,-0.28036755,13.07283616,35.40059849
0.42447264,0.31423107,0.29887974,-0.05521495,0.10089382,-0.00084898,97.32947920,73.00577348,9.21622842,73.00577348,124.02868336,-16.43250815,9.21622842,-16.43250815,115.63392979,0.06365718,-0.15204084,-0.30791003,-0.15204084,5.58618336,12.93849651,-0.30791003,12.93849651,35.55002328
0.42392030,0.31523790,0.29887163,-0.05525337,0.10047712,-0.00077351,96.89049009,72.38961905,9.28590484,72.38961905,123.26101600,-16.35974560,9.28590484,-16.35974560,115.39748368,0.06590713,-0.16594929,-0.33688317,-0.16594929,5.46566794,12.80444080,-0.33688317,12.80444080,35.69398873
0.42336758,0.31624069,0.29886427,-0.05529043,0.10008375,-0.00069926,96.45979272,71.78008747,9.35669041,71.78008747,122.49613247,-16.28558582,9.35669041,-16.28558582,115.16642534,0.06841489,-0.18051732,-0.36733148,-0.18051732,5.34864918,12.67064583,-0.36733148,12.67064583,35.83220887
0.42281449,0.31723965,0.29885764,-0.05532651,0.09971368,-0.00062631,96.03732328,71.17722940,9.42856351,71.17722940,121.73421309,-16.21005563,9.42856351,-16.21005563,114.94073437,0.07120135,-0.19576192,-0.39929900,-0.19576192,5.23506762,12.53708794,-0.39929900,12.53708794,35.96440001
0.42226105,0.31823504,0.29885173,-0.05536202,0.09936684,-0.00055477,95.62301659,70.58109282,9.50150239,70.58109282,120.97543737,-16.13318158,9.50150239,-16.13318158,114.72039099,0.07428871,-0.21169958,-0.43282919,-0.21169958,5.12486266,12.40374313,-0.43282919,12.40374313,36.09028134
0.42170725,0.31922707,0.29884654,-0.05539734,0.09904310,-0.00048471,95.21680612,69.99172309,9.57548523,69.99172309,120.21998398,-16.05498987,9.57548523,-16.05498987,114.50537593,0.07770047,-0.22834627,-0.46796480,-0.22834627,5.01797273,12.27058723,-0.46796480,12.27058723,36.20957557
0.42115310,0.32021598,0.29884204,-0.05543289,0.09874224,-0.00041620,94.81862421,69.40916302,9.65049007,69.40916302,119.46803071,-15.97550640,9.65049007,-15.97550640,114.29567050,0.08146152,-0.24571737,-0.50474774,-0.24571737,4.91433546,12.13759607,-0.50474774,12.13759607,36.32200955
0.42059859,0.32120199,0.29883821,-0.05546906,0.09846403,-0.00034931,94.42840206,68.83345291,9.72649490,68.83345291,118.71975444,-15.89475671,9.72649490,-15.89475671,114.09125653,0.08559815,-0.26382762,-0.54321901,-0.26382762,4.81388778,12.00474558,-0.54321901,12.00474558,36.42731485
0.42004372,0.32218533,0.29883504,-0.05550624,0.09820813,-0.00028409,94.04606988,68.26463065,9.80347764,68.26463065,117.97533112,-15.81276598,9.80347764,-15.81276598,113.89211635,0.09013808,-0.28269105,-0.58341857,-0.28269105,4.71656617,11.87201199,-0.58341857,11.87201199,36.52522844
0.41948846,0.32316622,0.29883252,-0.05554484,0.09797417,-0.00022058,93.67155699,67.70273178,9.88141613,67.70273178,117.23493569,-15.72955902,9.88141613,-15.72955902,113.69823277,0.09511052,-0.30232096,-0.62538523,-0.30232096,4.62230672,11.73937199,-0.62538523,11.73937199,36.61549319
