x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.37062041,0.76261330,0.23491109,0.99993822,0.00479124,-0.00824055,-0.00571725,675.07836547,1.25868267,-70.64424019,1.25868267,606.39935778,-8.57258694,-70.64424019,-8.57258694,233.91542978,14.21637337,-0.60232929,22.94857508,-0.60232929,28.30143431,-31.28291903,22.94857508,-31.28291903,69.77089746
0.36939576,0.76417949,0.23500794,0.99993815,0.00477421,-0.00823763,-0.00574856,675.74815811,1.27062154,-70.70137584,1.27062154,606.74417014,-8.58662445,-70.70137584,-8.58662445,234.00770253,14.18931214,-0.33483738,22.89995136,-0.33483738,26.99912330,-29.86163971,22.89995136,-29.86163971,69.05668588
0.36820766,0.76571354,0.23510639,0.99993809,0.00475636,-0.00823347,-0.00577906,676.41888191,1.28103354,-70.75941784,1.28103354,607.08359536,-8.60794608,-70.75941784,-8.60794608,234.11160992,14.17091907,-0.06150459,22.85539737,-0.06150459,25.69623015,-28.40797599,22.85539737,-28.40797599,68.31007587
0.36705620,0.76721479,0.23520649,0.99993805,0.00473770,-0.00822807,-0.00580876,677.09052054,1.28989594,-70.81837825,1.28989594,607.41709657,-8.63672059,-70.81837825,-8.63672059,234.22714320,14.16096367,0.21770503,22.81485244,0.21770503,24.39745546,-26.92508100,22.81485244,-26.92508100,67.53249861
0.36594142,0.76868254,0.23530825,0.99993803,0.00471826,-0.00822144,-0.00583767,677.76305679,1.29718793,-70.87826526,1.29718793,607.74413186,-8.67312941,-70.87826526,-8.67312941,234.35420664,14.15920581,0.50281226,22.77824368,0.50281226,23.10756141,-25.41621491,22.77824368,-25.41621491,66.72556099
0.36486337,0.77011610,0.23541168,0.99993803,0.00469803,-0.00821360,-0.00586579,678.43647251,1.30289079,-70.93908315,1.30289079,608.06415632,-8.71736702,-70.93908315,-8.71736702,234.49261644,14.16539569,0.79382062,22.74548716,0.79382062,21.83134666,-23.88473114,22.74548716,-23.88473114,65.89103448
0.36382206,0.77151477,0.23551676,0.99993804,0.00467704,-0.00820456,-0.00589315,679.11074866,1.30698806,-71.00083245,1.30698806,608.37662411,-8.76964118,-71.00083245,-8.76964118,234.64210020,14.17927369,1.09071441,22.71648913,1.09071441,20.57362006,-22.33406162,22.71648913,-22.33406162,65.03084302
0.36281750,0.77287787,0.23562346,0.99993807,0.00465530,-0.00819434,-0.00591975,679.78586526,1.30946572,-71.06350991,1.30946572,608.68099073,-8.83017303,-71.06350991,-8.83017303,234.80229702,14.20057029,1.39345671,22.69114719,1.39345671,19.33917340,-20.76770128,22.69114719,-20.76770128,64.14705021
0.36184965,0.77420472,0.23573171,0.99993811,0.00463282,-0.00818293,-0.00594560,680.46180141,1.31031238,-71.12710863,1.31031238,608.97671538,-8.89919702,-71.12710863,-8.89919702,234.97275821,14.22900591,1.70198750,22.66935157,1.70198750,18.13275322,-19.18919176,22.66935157,-19.18919176,63.24184574
0.36091846,0.77549467,0.23584145,0.99993817,0.00460961,-0.00817037,-0.00597073,681.13853529,1.30951945,-71.19161814,1.30951945,609.26326345,-8.97696066,-71.19161814,-8.97696066,235.15294860,14.26429077,2.01622183,22.65098630,2.01622183,16.95903205,-17.60210453,22.65098630,-17.60210453,62.31753122
0.36002384,0.77674713,0.23595258,0.99993825,0.00458571,-0.00815667,-0.00599514,681.81604417,1.30708131,-71.25702449,1.30708131,609.54010915,-9.06372417,-71.25702449,-9.06372417,235.34224845,14.30612476,2.33604807,22.63593043,2.33604807,15.82257931,-16.01002356,22.63593043,-16.01002356,61.37650553
